Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATERFRONT WAVES,"2,430,000","1,550.02","1,568",Oct-23,BEDOK RESERVOIR ROAD,Resale,Strata,144,"16,875",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
CAIRNHILL RESIDENCES,"3,120,000","1,173.28","2,659",Oct-23,CAIRNHILL CIRCLE,Resale,Strata,109,"28,624",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
8 @ MOUNT SOPHIA,"2,628,000","2,163.56","1,215",Oct-23,MOUNT SOPHIA,Resale,Strata,201,"13,075",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,06 to 10
THE WATER EDGE,"700,000",441.32,"1,586",Oct-23,LORONG 38 GEYLANG,Resale,Strata,41,"17,073",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE MINTON,"948,000",775.01,"1,223",Oct-23,HOUGANG STREET 11,Resale,Strata,72,"13,167",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
FLAMINGO VALLEY,"2,128,888","1,205.57","1,766",Oct-23,SIGLAP ROAD,Resale,Strata,112,"19,008",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"1,135,000",527.44,"2,152",Oct-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,49,"23,163",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
KINGSFORD . HILLVIEW PEAK,"1,210,000",914.94,"1,322",Oct-23,HILLVIEW RISE,Resale,Strata,85,"14,235",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
THE VENUE RESIDENCES,"2,000,000","1,130.22","1,770",Oct-23,TAI THONG CRESCENT,Resale,Strata,105,"19,048",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
FOREST WOODS,"2,388,000","1,248.62","1,913",Oct-23,LORONG LEW LIAN,Resale,Strata,116,"20,586",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
MARINA BAY RESIDENCES,"6,900,000","2,368.08","2,914",Oct-23,MARINA BOULEVARD,Resale,Strata,220,"31,364",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
TREVISTA,"1,860,000","1,140.98","1,630",Oct-23,LORONG 3 TOA PAYOH,Resale,Strata,106,"17,547",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,01 to 05
BOTANIQUE AT BARTLEY,"880,000",516.67,"1,703",Oct-23,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"18,333",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
SEA ESTA,"1,300,000",979.52,"1,327",Oct-23,PASIR RIS LINK,Resale,Strata,91,"14,286",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
KOVAN REGENCY,"1,758,888",979.52,"1,796",Oct-23,KOVAN RISE,Resale,Strata,91,"19,328",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
VACANZA @ EAST,"1,250,000","1,001.05","1,249",Oct-23,LENGKONG TUJOH,Resale,Strata,93,"13,441",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
FORTUNE JADE,"2,100,000","1,087.16","1,932",Oct-23,DUNMAN ROAD,Resale,Strata,101,"20,792",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
LUMA,"2,250,000","1,173.28","1,918",Oct-23,RIVER VALLEY GROVE,Resale,Strata,109,"20,642",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
RIVER PLACE,"1,236,000",753.48,"1,640",Oct-23,HAVELOCK ROAD,Resale,Strata,70,"17,657",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
TRE RESIDENCES,"1,200,000",742.72,"1,616",Oct-23,GEYLANG EAST AVENUE 1,Resale,Strata,69,"17,391",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
JADESCAPE,"4,550,000","2,098.98","2,168",Oct-23,SHUNFU ROAD,Resale,Strata,195,"23,333",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
BRADDELL VIEW,"1,888,000","1,700.71","1,110",Oct-23,BRADDELL HILL,Resale,Strata,158,"11,949",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
J GATEWAY,"1,910,000",968.76,"1,972",Oct-23,GATEWAY DRIVE,Resale,Strata,90,"21,222",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
SIGNATURE PARK,"1,595,000","1,033.34","1,544",Oct-23,TOH TUCK ROAD,Resale,Strata,96,"16,615",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
WHISTLER GRAND,"2,280,000","1,270.15","1,795",Oct-23,WEST COAST VALE,Resale,Strata,118,"19,322",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
CAMBIO SUITES,"1,495,000",947.23,"1,578",Oct-23,LIM TUA TOW ROAD,Resale,Strata,88,"16,989",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SOUTHAVEN II,"2,280,000","1,485.43","1,535",Oct-23,HINDHEDE WALK,Resale,Strata,138,"16,522",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
ST REGIS RESIDENCES SINGAPORE,"3,825,000","1,506.96","2,538",Oct-23,TANGLIN ROAD,Resale,Strata,140,"27,321",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,170,000",592.02,"1,976",Oct-23,MARINA BOULEVARD,Resale,Strata,55,"21,273",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,51 to 55
TANGLIN VIEW,"1,960,000","1,151.75","1,702",Oct-23,PRINCE CHARLES CRESCENT,Resale,Strata,107,"18,318",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,06 to 10
THE SUMMIT,"2,688,000","1,668.42","1,611",Oct-23,UPPER EAST COAST ROAD,Resale,Strata,155,"17,342",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
GRANGE RESIDENCES,"8,540,000","2,669.47","3,199",Oct-23,GRANGE ROAD,Resale,Strata,248,"34,435",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
OUE TWIN PEAKS,"1,300,000",548.96,"2,368",Oct-23,LEONIE HILL ROAD,Resale,Strata,51,"25,490",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,16 to 20
CARIBBEAN AT KEPPEL BAY,"1,730,000",882.65,"1,960",Oct-23,KEPPEL BAY DRIVE,Resale,Strata,82,"21,098",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
PARC CENTROS,"1,680,000","1,140.98","1,472",Oct-23,PUNGGOL CENTRAL,Resale,Strata,106,"15,849",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
BEDOK COURT,"2,450,000","2,411.14","1,016",Oct-23,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,938",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
THE MINTON,"1,360,000",979.52,"1,388",Oct-23,HOUGANG STREET 11,Resale,Strata,91,"14,945",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
ROSEWOOD,"1,500,000","1,679.18",893,Oct-23,ROSEWOOD DRIVE,Resale,Strata,156,"9,615",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,01 to 05
THE INTERLACE,"1,645,000","1,044.11","1,576",Oct-23,DEPOT ROAD,Resale,Strata,97,"16,959",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
CHEN FANG MANSIONS,"1,100,000",936.47,"1,175",Oct-23,LORONG 33 GEYLANG,Resale,Strata,87,"12,644",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
8 @ MOUNT SOPHIA,"2,450,000","1,539.25","1,592",Oct-23,MOUNT SOPHIA,Resale,Strata,143,"17,133",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,01 to 05
THOMSON EURO-ASIA,"2,050,000",947.23,"2,164",Oct-23,THOMSON ROAD,Resale,Strata,88,"23,295",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
STIRLING RESIDENCES,"2,425,000","1,054.87","2,299",Oct-23,STIRLING ROAD,Resale,Strata,98,"24,745",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
LEONIE GARDENS,"4,500,000","2,540.3","1,771",Oct-23,LEONIE HILL,Resale,Strata,236,"19,068",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,01 to 05
PALM ISLES,"1,210,000",990.29,"1,222",Oct-23,FLORA DRIVE,Resale,Strata,92,"13,152",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
SYMPHONY HEIGHTS,"2,188,800","1,410.08","1,552",Oct-23,HUME AVENUE,Resale,Strata,131,"16,708",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
THE AXIS,"1,245,000",753.48,"1,652",Oct-23,MANDALAY ROAD,Resale,Strata,70,"17,786",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
MARINE BLUE,"1,580,000",688.9,"2,294",Oct-23,MARINE PARADE ROAD,Resale,Strata,64,"24,688",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
MEYA LODGE,"1,840,000","1,194.8","1,540",Oct-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,111,"16,577",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE VIRIDIAN,"1,320,000",882.65,"1,495",Oct-23,JALAN AMPAS,Resale,Strata,82,"16,098",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE MEYERISE,"2,750,000","1,302.44","2,111",Oct-23,MEYER ROAD,Resale,Strata,121,"22,727",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
PARC SOPHIA,"1,260,000",667.37,"1,888",Oct-23,ADIS ROAD,Resale,Strata,62,"20,323",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SEASONS PARK,"1,280,000","1,065.64","1,201",Oct-23,YIO CHU KANG ROAD,Resale,Strata,99,"12,929",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
THE PEARL @ MOUNT FABER,"1,760,000","1,173.28","1,500",Oct-23,MOUNT FABER ROAD,Resale,Strata,109,"16,147",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
THE TENNERY,"1,135,000",861.12,"1,318",Oct-23,WOODLANDS ROAD,Resale,Strata,80,"14,188",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
BAYWATER,"1,710,000","1,291.68","1,324",Oct-23,BEDOK RESERVOIR ROAD,Resale,Strata,120,"14,250",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
SOUTHBANK,"1,730,000",958,"1,806",Oct-23,NORTH BRIDGE ROAD,Resale,Strata,89,"19,438",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,11 to 15
THE PANORAMA,"855,000",452.09,"1,891",Oct-23,ANG MO KIO AVENUE 2,Resale,Strata,42,"20,357",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
CASTLE GREEN,"2,068,888","1,410.08","1,467",Oct-23,YIO CHU KANG ROAD,Resale,Strata,131,"15,793",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
LA SUISSE,"2,700,000","1,679.18","1,608",Oct-23,SWISS VIEW,Resale,Strata,156,"17,308",-,Condominium,1,999 yrs lease commencing from 1878,11,Core Central Region,01 to 05
EQUATORIAL APARTMENTS,"4,400,000","2,497.25","1,762",Oct-23,MEYER ROAD,Resale,Strata,232,"18,966",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
CASTLE GREEN,"1,440,000","1,173.28","1,227",Oct-23,YIO CHU KANG ROAD,Resale,Strata,109,"13,211",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"1,258,000",699.66,"1,798",Oct-23,YISHUN CENTRAL 1,Resale,Strata,65,"19,354",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
THE INFLORA,"955,000",742.72,"1,286",Oct-23,FLORA DRIVE,Resale,Strata,69,"13,841",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
REGENT GROVE,"1,420,000","1,474.67",963,Oct-23,CHOA CHU KANG NORTH 7,Resale,Strata,137,"10,365",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,16 to 20
D'NEST,"740,000",484.38,"1,528",Oct-23,PASIR RIS GROVE,Resale,Strata,45,"16,444",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
MIDTOWN RESIDENCES,"710,000",484.38,"1,466",Oct-23,UPPER SERANGOON ROAD,Resale,Strata,45,"15,778",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
STRATUM,"780,000",581.26,"1,342",Oct-23,ELIAS ROAD,Resale,Strata,54,"14,444",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
QUEENS PEAK,"1,600,000",807.3,"1,982",Oct-23,DUNDEE ROAD,Resale,Strata,75,"21,333",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
MIDTOWN RESIDENCES,"1,070,000",688.9,"1,553",Oct-23,UPPER SERANGOON ROAD,Resale,Strata,64,"16,719",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
THE PANORAMA,"1,845,000",990.29,"1,863",Oct-23,ANG MO KIO AVENUE 2,Resale,Strata,92,"20,054",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
PEBBLE BAY,"3,365,000","1,894.46","1,776",Oct-23,TANJONG RHU ROAD,Resale,Strata,176,"19,119",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
ST MICHAEL'S CONDOMINIUM,"1,450,000",958,"1,514",Oct-23,ST. MICHAEL'S ROAD,Resale,Strata,89,"16,292",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,200,000",656.6,"1,828",Oct-23,MARINA BOULEVARD,Resale,Strata,61,"19,672",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
ROSYTH VILLE,"1,950,000","1,797.59","1,085",Oct-23,ROSYTH ROAD,Resale,Strata,167,"11,677",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
MANDARIN GARDENS,"2,180,000","1,786.82","1,220",Oct-23,SIGLAP ROAD,Resale,Strata,166,"13,133",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,06 to 10
ST THOMAS SUITES,"4,930,000","2,012.87","2,449",Oct-23,ST. THOMAS WALK,Resale,Strata,187,"26,364",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
LAKEVILLE,"1,150,000",807.3,"1,425",Oct-23,JURONG LAKE LINK,Resale,Strata,75,"15,333",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
THE SAIL @ MARINA BAY,"2,270,000","1,313.21","1,729",Oct-23,MARINA BOULEVARD,Resale,Strata,122,"18,607",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
LIVIA,"1,580,000","1,323.97","1,193",Oct-23,PASIR RIS GROVE,Resale,Strata,123,"12,846",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,650,000","1,517.72","1,746",Oct-23,KEPPEL BAY VIEW,Resale,Strata,141,"18,794",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
STRATUM,"1,540,888","1,097.93","1,403",Oct-23,ELIAS ROAD,Resale,Strata,102,"15,107",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE SOVEREIGN,"5,800,000","2,637.18","2,199",Oct-23,MEYER ROAD,Resale,Strata,245,"23,673",-,Condominium,1,Freehold,15,Rest of Central Region,26 to 30
BISHOPSGATE RESIDENCES,"22,000,000","6,081.66","3,617",Oct-23,BISHOPSGATE,Resale,Strata,565,"38,938",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
INTERNATIONAL PLAZA,"1,330,000","1,033.34","1,287",Oct-23,ANSON ROAD,Resale,Strata,96,"13,854",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,36 to 40
DUCHESS RESIDENCES,"3,330,000","1,463.9","2,275",Oct-23,DUCHESS AVENUE,Resale,Strata,136,"24,485",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
SUITES @ EASTCOAST,"1,430,000","1,130.22","1,265",Oct-23,UPPER EAST COAST ROAD,Resale,Strata,105,"13,619",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
POLLEN & BLEU,"2,300,000",979.52,"2,348",Oct-23,FARRER DRIVE,Resale,Strata,91,"25,275",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,01 to 05
SCENIC HEIGHTS,"2,068,000","1,291.68","1,601",Oct-23,BALESTIER ROAD,Resale,Strata,120,"17,233",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
CONCOURSE SKYLINE,"1,900,000","1,097.93","1,731",Oct-23,BEACH ROAD,Resale,Strata,102,"18,627",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,06 to 10
QUEENS PEAK,"1,598,000",807.3,"1,979",Oct-23,DUNDEE ROAD,Resale,Strata,75,"21,307",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,06 to 10
NORTH PARK RESIDENCES,"1,285,000",731.95,"1,756",Oct-23,YISHUN CENTRAL 1,Resale,Strata,68,"18,897",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
H2O RESIDENCES,"1,658,000","1,194.8","1,388",Oct-23,FERNVALE LINK,Resale,Strata,111,"14,937",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,11 to 15
KOVAN PRIMERA,"2,200,000","1,862.17","1,181",Oct-23,KOVAN ROAD,Resale,Strata,173,"12,717",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
OLEANDER TOWERS,"1,220,000",893.41,"1,366",Oct-23,LORONG 1 TOA PAYOH,Resale,Strata,83,"14,699",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,06 to 10
THE ESTUARY,"1,500,000","1,194.8","1,255",Oct-23,YISHUN AVENUE 1,Resale,Strata,111,"13,514",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
BOTANIQUE AT BARTLEY,"925,000",495.14,"1,868",Oct-23,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"20,109",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
SPRING GROVE,"2,415,000","1,388.56","1,739",Oct-23,GRANGE ROAD,Resale,Strata,129,"18,721",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
BAYWATER,"1,730,000","1,280.92","1,351",Oct-23,BEDOK RESERVOIR ROAD,Resale,Strata,119,"14,538",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"2,400,000","1,776.06","1,351",Oct-23,TAMPINES STREET 86,Resale,Strata,165,"14,545",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,11 to 15
COCO PALMS,"2,360,000","1,743.77","1,353",Oct-23,PASIR RIS GROVE,Resale,Strata,162,"14,568",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
RIPPLE BAY,"1,136,000",775.01,"1,466",Oct-23,PASIR RIS LINK,Resale,Strata,72,"15,778",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
NEPTUNE COURT,"1,550,000","1,636.13",947,Oct-23,MARINE VISTA,Resale,Strata,152,"10,197",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,06 to 10
NOTTINGHILL SUITES,"710,000",398.27,"1,783",Oct-23,TOH TUCK ROAD,Resale,Strata,37,"19,189",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
TANGLIN VIEW,"2,030,000","1,248.62","1,626",Oct-23,PRINCE CHARLES CRESCENT,Resale,Strata,116,"17,500",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,06 to 10
CLOVER BY THE PARK,"2,910,000","1,765.3","1,648",Oct-23,BISHAN STREET 25,Resale,Strata,164,"17,744",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,26 to 30
AALTO,"6,300,000","2,443.43","2,578",Oct-23,MEYER ROAD,Resale,Strata,227,"27,753",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
THE NAVIAN,"1,538,000",904.18,"1,701",Oct-23,JALAN EUNOS,Resale,Strata,84,"18,310",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
TIERRA VUE,"2,780,000","1,582.31","1,757",Oct-23,ST. PATRICK'S ROAD,Resale,Strata,147,"18,912",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
SIGLAP V,"705,000",462.85,"1,523",Oct-23,FIRST STREET,Resale,Strata,43,"16,395",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SPRING GROVE,"2,430,000","1,388.56","1,750",Oct-23,GRANGE ROAD,Resale,Strata,129,"18,837",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,06 to 10
RIZ HAVEN,"1,388,000","1,162.51","1,194",Oct-23,JALAN LOYANG BESAR,Resale,Strata,108,"12,852",-,Apartment,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
THOMSON IMPERIAL COURT,"1,700,000","1,506.96","1,128",Oct-23,UPPER THOMSON ROAD,Resale,Strata,140,"12,143",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"2,228,000","1,420.85","1,568",Oct-23,FERNVALE ROAD,Resale,Strata,132,"16,879",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
8M RESIDENCES,"1,775,000",893.41,"1,987",Oct-23,MARGATE ROAD,Resale,Strata,83,"21,386",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
DUO RESIDENCES,"1,488,000",699.66,"2,127",Oct-23,FRASER STREET,Resale,Strata,65,"22,892",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,26 to 30
EDELWEISS PARK CONDOMINIUM,"1,370,000","1,280.92","1,070",Oct-23,FLORA ROAD,Resale,Strata,119,"11,513",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE SANTORINI,"1,050,000",753.48,"1,394",Oct-23,TAMPINES STREET 86,Resale,Strata,70,"15,000",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
STARS OF KOVAN,"1,410,000",742.72,"1,898",Oct-23,UPPER SERANGOON ROAD,Resale,Strata,69,"20,435",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
BEAUFORT ON NASSIM,"6,860,000","2,174.33","3,155",Oct-23,NASSIM ROAD,Resale,Strata,202,"33,960",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MERAWOODS,"1,430,000","1,001.05","1,428",Oct-23,HILLVIEW AVENUE,Resale,Strata,93,"15,376",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,06 to 10
BELLA VISTA,"1,140,000",796.54,"1,431",Oct-23,SOMMERVILLE ROAD,Resale,Strata,74,"15,405",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE GARDEN RESIDENCES,"910,000",516.67,"1,761",Oct-23,SERANGOON NORTH VIEW,Resale,Strata,48,"18,958",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
LAKEVILLE,"901,888",559.73,"1,611",Oct-23,JURONG LAKE LINK,Resale,Strata,52,"17,344",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
D'LEEDON,"1,200,000",656.6,"1,828",Oct-23,LEEDON HEIGHTS,Resale,Strata,61,"19,672",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
